Date,Open,High,Low,Close,Volume,Crude Oil WTI Futures,Federal Funds Rate,USD/EUR Exchange Rate,USD/GBP Exchange Rate,USD/CNY Exchange Rate,USD/NOK Exchange Rate,USD/SGD Exchange Rate,USD/AUD Exchange Rate,USD/JPY Exchange Rate,USD/INR Exchange Rate,M1 Money Supply,M2 Money Supply,Consumer Price Index (CPI),Producer Price Index (PPI),Unemployment Rate
2000-02-22,4.914032612705573,4.922486543270156,4.90179614240192,134.9687,16.613730537495478,4.228438296704257,1.9183921201761052,0.6961426895895942,0.9618375468683444,2.2275705561993653,2.213207281853764,0.9963949761527373,0.48593849231955316,4.7188559503928005,3.798854307324748,7.011754869000712,8.451459289428934,5.141663556503245,4.873669439023863,1.629240539749888
2000-02-23,4.917239946497435,4.930644307308116,4.908971640320494,136.5625,16.31028510946568,4.236567242613939,1.9125010869389547,0.6939968195644808,0.9573175054641452,2.22764600634033,2.2167548363997485,0.9984235614495234,0.4821792052376127,4.719480532166394,3.799525974203238,7.011754869000712,8.451459289428934,5.141663556503245,4.873669439023863,1.629240539749888
2000-02-24,4.924986624563288,4.927479746560646,4.898538809319018,133.8125,16.670543006969083,4.237145360855217,1.9110228900696655,0.689691215636728,0.9547804086931685,2.22764600634033,2.2198011315259873,0.9993442870462528,0.47896337067914996,4.718052343045657,3.798854307324748,7.011754869000712,8.451459289428934,5.141663556503245,4.873669439023863,1.629240539749888
2000-02-25,4.914032612705573,4.92521319898415,4.898772200951608,133.3281,16.172574461198444,4.238733464848848,1.9065751436714953,0.6812264097148513,0.9519667083652231,2.227710673359095,2.2313038909998206,0.9973175705534152,0.48088174745474244,4.71832028392164,3.798854307324748,7.011754869000712,8.451459289428934,5.141663556503245,4.873669439023863,1.629240539749888
2000-02-26,4.914032612705573,4.92521319898415,4.898772200951608,133.3281,16.172574461198444,4.238733464848848,1.9065751436714953,0.6812264097148513,0.9519667083652231,2.227710673359095,2.2313038909998206,0.9973175705534152,0.48088174745474244,4.71832028392164,3.798854307324748,7.011754869000712,8.451459289428934,5.141663556503245,4.873669439023863,1.629240539749888
2000-02-27,4.914032612705573,4.92521319898415,4.898772200951608,133.3281,16.172574461198444,4.238733464848848,1.9065751436714953,0.6812264097148513,0.9519667083652231,2.227710673359095,2.2313038909998206,0.9973175705534152,0.48088174745474244,4.71832028392164,3.798854307324748,7.011754869000712,8.451459289428934,5.141663556503245,4.873669439023863,1.629240539749888
2000-02-28,4.900634398882671,4.924986624563288,4.895738339698628,136.125,16.410601146976916,4.235410002502151,1.9183921201761052,0.6764586993245514,0.9530083148478757,2.227710673359095,2.2345738823882058,1.0000802576406231,0.47722747439710533,4.702024627352881,3.799525974203238,7.011754869000712,8.451459289428934,5.141663556503245,4.873669439023863,1.629240539749888
2000-02-29,4.920437026178837,4.930418960240177,4.918154441302822,137.4375,15.92481437525043,4.24204591837089,1.9242486522887323,0.6751359478090022,0.9470139045557854,2.227710673359095,2.238686367154474,1.001991250100399,0.47964450634431627,4.7084485354424945,3.798854307324748,7.011754869000712,8.451459289428934,5.141663556503245,4.873669439023863,1.629240539749888
2000-03-01,4.931772445671252,4.941642422610019,4.9288372133238365,138.4375,15.742383646602288,4.2583041201842775,1.9139771019670535,0.6780335428006585,0.9496868225312698,2.227710673359095,2.231250195400163,0.999969896575899,0.47418238612939173,4.683056724646088,3.7984062786434194,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-02,4.939407784808604,4.942534881393038,4.9297411685145045,138.5312,15.843685252275256,4.255470855787203,1.9110228900696655,0.673913391495617,0.9464318888249542,2.227721450789001,2.240964975847143,1.0011464538113668,0.47480458624897787,4.6855512979358265,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-03,4.9518579233944635,4.960875560046521,4.9467628621838164,141.125,16.36263279860016,4.254761283629425,1.9050881545499392,0.6738624191990518,0.9481769207752214,2.227743005300361,2.2403904894115696,1.0025785138353687,0.47511554119409294,4.689511334422761,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-04,4.9518579233944635,4.960875560046521,4.9467628621838164,141.125,16.36263279860016,4.254761283629425,1.9050881545499392,0.6738624191990518,0.9481769207752214,2.227743005300361,2.2403904894115696,1.0025785138353687,0.47511554119409294,4.689511334422761,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-05,4.9518579233944635,4.960875560046521,4.9467628621838164,141.125,16.36263279860016,4.254761283629425,1.9050881545499392,0.6738624191990518,0.9481769207752214,2.227743005300361,2.2403904894115696,1.0025785138353687,0.47511554119409294,4.689511334422761,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-06,4.954505762540766,4.958244555632624,4.939855112035924,139.75,16.297671859396363,4.265071381312585,1.9065751436714953,0.6730975228052541,0.9451502605935703,2.227699895813034,2.2420385931366362,1.0025418199540705,0.4710031296412567,4.688959711718694,3.7984062786434194,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-07,4.948759890378877,4.949867078638122,4.914261682382668,137.0468,16.814338086271047,4.288814252953075,1.8991179875635245,0.6709015716637503,0.9467035383211521,2.227689118150817,2.2445321615560263,1.0005951149629513,0.47218874021343615,4.674696248637635,3.7984062786434194,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-08,4.923396254830627,4.933348840019799,4.912884271190638,136.875,16.284330253784102,4.2513483110331896,1.9125010869389547,0.6717192331974078,0.9499189128928164,2.227710673359095,2.2464379323816224,0.9984235614495234,0.4758614387920304,4.681112189564176,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-09,4.929063640403167,4.954946388236372,4.920892918596124,140.875,15.520422454967784,4.256888491408797,1.9154509415853322,0.6772210300604888,0.9483706253763039,2.227721450789001,2.239964731023025,0.9962103550869561,0.47964450634431627,4.67702562308945,3.7984062786434194,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-10,4.95008879422893,4.962844630260607,4.945429528178878,140.125,15.885482529457011,4.259011183778748,1.9095425048992534,0.6759501557822911,0.9475180443294977,2.227699895813034,2.2401776328760725,0.9945472298769116,0.4784677077198382,4.67534902061027,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-11,4.95008879422893,4.962844630260607,4.945429528178878,140.125,15.885482529457011,4.259011183778748,1.9095425048992534,0.6759501557822911,0.9475180443294977,2.227699895813034,2.2401776328760725,0.9945472298769116,0.4784677077198382,4.67534902061027,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-12,4.95008879422893,4.962844630260607,4.945429528178878,140.125,15.885482529457011,4.259011183778748,1.9095425048992534,0.6759501557822911,0.9475180443294977,2.227699895813034,2.2401776328760725,0.9945472298769116,0.4784677077198382,4.67534902061027,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-13,4.924986624563288,4.952078491201931,4.9176972984377185,138.5937,16.170735633154653,4.263946679942799,1.9183921201761052,0.6753904590215821,0.9470914810656542,2.2276567844671993,2.242728925851297,0.9957671254128774,0.4802633182452128,4.666453414405931,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-14,4.943648979556034,4.949424208677697,4.9211204223414375,136.625,15.927407310038992,4.261411467317315,1.9169226121967669,0.6751868552338587,0.9448781887649403,2.22764600634033,2.245273726291522,0.996764116060939,0.4787155699097149,4.662022997581819,3.7986303180752956,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-15,4.926347477574391,4.9518579233944635,4.920437026178837,139.8125,16.14773221716646,4.2406070692017925,1.9315214116177064,0.6778304764988238,0.9450725333384722,2.227624449738081,2.242516566538545,0.9987919534227312,0.477785769749806,4.668895876869574,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-16,4.96021880818294,4.996155634637156,4.954946388236372,146.3437,17.058157634514846,4.2496374466295626,1.9125010869389547,0.6785410282213188,0.9457330225129523,2.2276136712626964,2.2413477835334876,0.9976863701150223,0.47666886717658125,4.669364898031026,3.797285327959966,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-17,4.9891562624198125,5.00394630594613,4.9865987162686976,146.9375,16.14502001523967,4.246206911532779,1.9110228900696655,0.6777289278823415,0.9441004325523252,2.227699895813034,2.241613536013191,0.9991970279067217,0.47418238612939173,4.673762977454636,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-18,4.9891562624198125,5.00394630594613,4.9865987162686976,146.9375,16.14502001523967,4.246206911532779,1.9110228900696655,0.6777289278823415,0.9441004325523252,2.227699895813034,2.241613536013191,0.9991970279067217,0.47418238612939173,4.673762977454636,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-19,4.9891562624198125,5.00394630594613,4.9865987162686976,146.9375,16.14502001523967,4.246206911532779,1.9110228900696655,0.6777289278823415,0.9441004325523252,2.227699895813034,2.241613536013191,0.9991970279067217,0.47418238612939173,4.673762977454636,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-20,4.996367322299227,4.999531878697226,4.98210686750271,146.1875,16.341423265331887,4.224056168745222,1.9198594718700335,0.6785410282213188,0.9433610034357501,2.227710673359095,2.2429412400771453,1.0006318803446705,0.47405789963602324,4.677490847568648,3.7984062786434194,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-21,4.987238375066342,5.015622835607958,4.980176086612234,149.1875,16.426506465846884,4.204543354521669,1.9183921201761052,0.6781858154705388,0.9448781887649403,2.22767834037244,2.243790046494146,1.000190606527127,0.4762341790584834,4.681297546376569,3.797509618641628,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-22,5.014378280375754,5.02285170232092,5.008549787605903,150.0937,15.926935266562529,4.1935863968732585,1.9487632180519647,0.6733525532827654,0.9441004325523252,2.22767834037244,2.2477064314946205,0.9978707189034443,0.47349751856227335,4.679999326609669,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-23,5.011676085618804,5.039991486817761,5.011676085618804,152.6562,16.271203015292624,4.196449785160759,1.9516081701841557,0.677576585619772,0.9489515141524181,2.227721450789001,2.239432277999429,0.9975019873358583,0.4725628517029987,4.686289237273805,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-24,5.036140584505268,5.054652179513668,5.028597667071807,153.5625,16.254626378577257,4.202301703728689,1.9430489167886078,0.6792510754185337,0.952043901618568,2.227743005300361,2.234841440918227,0.9991602097332685,0.473995650577524,4.6844433668835235,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-25,5.036140584505268,5.054652179513668,5.028597667071807,153.5625,16.254626378577257,4.202301703728689,1.9430489167886078,0.6792510754185337,0.952043901618568,2.227743005300361,2.234841440918227,0.9991602097332685,0.473995650577524,4.6844433668835235,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-26,5.036140584505268,5.054652179513668,5.028597667071807,153.5625,16.254626378577257,4.202301703728689,1.9430489167886078,0.6792510754185337,0.952043901618568,2.227743005300361,2.234841440918227,0.9991602097332685,0.473995650577524,4.6844433668835235,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-27,5.039384707382889,5.042012506752561,5.029211679669846,151.9375,15.990103289537482,4.198254025614115,1.9558604799226258,0.6752377600672809,0.9499189128928164,2.227775336196306,2.2413477835334876,0.9991602097332685,0.47710336642301643,4.683334206958371,3.7981821890066274,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-28,5.025523906590663,5.036850649165275,5.021203915617194,151.0625,15.661505813202139,4.1908661292142355,1.9487632180519647,0.6736585040270668,0.9505762098793571,2.2278076660469988,2.2396452932308213,0.9987919534227312,0.4787775258590509,4.671893818031935,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-29,5.027574348153834,5.033598281666641,5.015000419725152,151.2187,15.724682772077324,4.179604406174454,1.9430489167886078,0.6690593850820744,0.9504989032425469,2.227743005300361,2.2460147415162335,0.9994547171716992,0.47772375232289305,4.6690835117326825,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-30,5.01831373924032,5.0299266796201705,4.998056511890071,148.6875,16.065949466647748,4.184337600750329,1.9615022438292142,0.6726383039794409,0.9525069360457149,2.2277322281027554,2.241241462763626,1.0004112677762216,0.477785769749806,4.668426635624045,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-03-31,5.0147933042455834,5.03247832201936,5.006878245219212,150.375,16.040036915576245,4.187227556370333,1.969905654625476,0.6716170620606703,0.9525069360457149,2.227721450789001,2.2444261788311124,0.9976863701150223,0.4738711408344835,4.641791369444701,3.798854307324748,7.010763029056457,8.458016271174024,5.1474944768140345,4.881285622069165,1.6094379124541003
2000-04-01,5.0147933042455834,5.03247832201936,5.006878245219212,150.375,16.040036915576245,4.187227556370333,1.969905654625476,0.6716170620606703,0.9525069360457149,2.227721450789001,2.2444261788311124,0.9976863701150223,0.4738711408344835,4.641791369444701,3.798854307324748,7.01804363287635,8.469849979905737,5.146912912389385,4.880526608749994,1.5686159179346786
2000-04-02,5.0147933042455834,5.03247832201936,5.006878245219212,150.375,16.040036915576245,4.187227556370333,1.969905654625476,0.6716170620606703,0.9525069360457149,2.227721450789001,2.2444261788311124,0.9976863701150223,0.4738711408344835,4.641791369444701,3.798854307324748,7.01804363287635,8.469849979905737,5.146912912389385,4.880526608749994,1.5686159179346786
2000-04-03,5.018107308935618,5.025523906590663,5.008549787605903,151.25,15.956541079846899,4.178379291166706,1.9671123567199023,0.6709015716637503,0.954741918286899,2.227710673359095,2.247495126686652,0.9996387402855148,0.4745557526551744,4.66173953747693,3.7984510905454676,7.01804363287635,8.469849979905737,5.146912912389385,4.880526608749994,1.5686159179346786
2000-04-04,5.028802598052359,5.036952602414279,4.958573985563785,150.125,16.79030010555652,4.165734558310326,1.9430489167886078,0.6723320408970769,0.95416438434075,2.2277645593471336,2.250238612632374,1.0000066849507754,0.4720016319707838,4.666547465663935,3.798854307324748,7.01804363287635,8.469849979905737,5.146912912389385,4.880526608749994,1.5686159179346786
2000-04-05,5.003107027676136,5.02264620676305,5.001426355011619,149.1875,15.942217411340518,4.170379248499643,1.9572739077197527,0.6753395619608789,0.9516578757500564,2.2278076660469988,2.2452207756150653,0.9991602097332685,0.4733106550655252,4.66343909411301,3.799525974203238,7.01804363287635,8.469849979905737,5.146912912389385,4.880526608749994,1.5686159179346786
2000-04-06,5.018934096911612,5.028393349018614,5.0106352940969225,150.4843,15.66844367473714,4.166510173023837,1.9530276168383616,0.6719235441593912,0.9477893989722858,2.2278076660469988,2.248762286307092,0.9987919534227312,0.4710031296412567,4.661361465638779,3.798854307324748,7.01804363287635,8.469849979905737,5.146912912389385,4.880526608749994,1.5686159179346786
2000-04-07,5.027574348153834,5.0312545812996445,5.020585624950084,151.4375,15.611195811208468,4.158101528026416,1.9387416595910894,0.6724341390134501,0.9489515141524181,2.2278076660469988,2.249395264490473,0.999233844724647,0.4701911117322958,4.666547465663935,3.799302135366266,7.01804363287635,8.469849979905737,5.146912912389385,4.880526608749994,1.5686159179346786
2000-04-08,5.027574348153834,5.0312545812996445,5.020585624950084,151.4375,15.611195811208468,4.158101528026416,1.9387416595910894,0.6724341390134501,0.9489515141524181,2.2278076660469988,2.249395264490473,0.999233844724647,0.4701911117322958,4.666547465663935,3.799302135366266,7.01804363287635,8.469849979905737,5.146912912389385,4.880526608749994,1.5686159179346786
2000-04-09,5.027574348153834,5.0312545812996445,5.020585624950084,151.4375,15.611195811208468,4.158101528026416,1.9387416595910894,0.6724341390134501,0.9489515141524181,2.2278076660469988,2.249395264490473,0.999233844724647,0.4701911117322958,4.666547465663935,3.799302135366266,7.01804363287635,8.469849979905737,5.146912912389385,4.880526608749994,1.5686159179346786
2000-04-10,5.028802598052359,5.037662090927509,5.019347234698938,150.8437,16.07979142170534,4.141387168557002,1.9530276168383616,0.6723320408970769,0.9488740818088925,2.2278399948525056,2.2515023027752536,1.000264165687112,0.4694409710457945,4.676280813446976,3.799078246414251,7.01804363287635,8.469849979905737,5.146912912389385,4.880526608749994,1.5686159179346786
2000-04-11,5.017279836815587,5.027983932431524,5.006459922686444,150.4062,16.013446104724046,4.1455128487980835,1.9416152247867797,0.6724851841628934,0.9506148609567593,2.2277645593471336,2.2540249023891663,1.0006318803446705,0.46731251149691294,4.681668156961742,3.799525974203238,7.01804363287635,8.469849979905737,5.146912912389385,4.880526608749994,1.5686159179346786
2000-04-12,5.0197602018739165,5.0249076247740065,4.9914946076695506,146.2812,16.19312900195979,4.16619999932408,1.935859813216242,0.6704413430754557,0.9509626534440696,2.227818442431629,2.254759463521931,1.0003744942825528,0.4681268692954928,4.671519566530561,3.79997350162176,7.01804363287635,8.469849979905737,5.146912912389385,4.880526608749994,1.5686159179346786
2000-04-13,5.000374161616605,5.004994078987845,4.975223637268967,144.25,16.319059112651164,4.163092959384751,1.9416152247867797,0.6690593850820744,0.9509240158071441,2.2277968895462363,2.2561222185941805,0.9991602097332685,0.46768845135094117,4.67058332453726,3.79997350162176,7.01804363287635,8.469849979905737,5.146912912389385,4.880526608749994,1.5686159179346786
2000-04-14,4.967205736169616,4.96851036779628,4.901564199042637,136.0,17.20342007907871,4.166044876388843,1.9572739077197527,0.6711060497341794,0.9501122803883355,2.2277968895462363,2.255860294498288,0.9961364971158039,0.46825209626953873,4.664570529270481,3.8010914447230992,7.01804363287635,8.469849979905737,5.146912912389385,4.880526608749994,1.5686159179346786
